name	term	lev	seq	value
"motor activity"	GO:0003774	2	Mcavernosa18412	0
"motor activity"	GO:0003774	2	Mcavernosa18414	0
"motor activity"	GO:0003774	2	Mcavernosa18497	0
"motor activity"	GO:0003774	2	Mcavernosa06987	0
"motor activity"	GO:0003774	2	Mcavernosa22031	0
"motor activity"	GO:0003774	2	Mcavernosa22406	0
"motor activity"	GO:0003774	2	Mcavernosa15588	0
"motor activity"	GO:0003774	2	Mcavernosa15812	0
"motor activity"	GO:0003774	2	Mcavernosa16153	0
"motor activity"	GO:0003774	2	Mcavernosa09705	0
"motor activity"	GO:0003774	2	Mcavernosa26585	0
"motor activity"	GO:0003774	2	Mcavernosa20360	0
"motor activity"	GO:0003774	2	Mcavernosa20574	0
"motor activity"	GO:0003774	2	Mcavernosa17670	0
"motor activity"	GO:0003774	2	Mcavernosa17671	0
"motor activity"	GO:0003774	2	Mcavernosa34431	0
"motor activity"	GO:0003774	2	Mcavernosa32718	0
"motor activity"	GO:0003774	2	Mcavernosa24701	0
"motor activity"	GO:0003774	2	Mcavernosa17282	0
"motor activity"	GO:0003774	2	Mcavernosa31415	0
"motor activity"	GO:0003774	2	Mcavernosa31416	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa04433	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa26750	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa29908	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa25494	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa23921	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa07817	0
"aspartic-type peptidase activity"	GO:0070001	3	Mcavernosa24577	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa06124	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa27971	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa27972	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa01302	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa08073	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa24488	0
"fatty acid transmembrane transporter activity"	GO:0015245	3	Mcavernosa24822	0
"lysophospholipase activity"	GO:0004622	5	Mcavernosa05697	0
"lysophospholipase activity"	GO:0004622	5	Mcavernosa22551	0
"lysophospholipase activity"	GO:0004622	5	Mcavernosa09271	0
"lysophospholipase activity"	GO:0004622	5	Mcavernosa35153	0
"lysophospholipase activity"	GO:0004622	5	Mcavernosa08011	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa05695	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa28507	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa18206	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa06950	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa16231	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa11230	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa00137	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa01006	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa24119	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa33333	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa03951	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa16864	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa16869	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa17022	0
"inorganic anion transmembrane transporter activity"	GO:0015103	2	Mcavernosa17024	0
"phosphatase binding"	GO:0019902	2	Mcavernosa05548	0
"phosphatase binding"	GO:0019902	2	Mcavernosa05810	0
"phosphatase binding"	GO:0019902	2	Mcavernosa13802	0
"phosphatase binding"	GO:0019902	2	Mcavernosa28077	0
"phosphatase binding"	GO:0019902	2	Mcavernosa08593	0
"phosphatase binding"	GO:0019902	2	Mcavernosa09003	0
"phosphatase binding"	GO:0019902	2	Mcavernosa14883	0
"phosphatase binding"	GO:0019902	2	Mcavernosa15134	0
"phosphatase binding"	GO:0019902	2	Mcavernosa18749	0
"phosphatase binding"	GO:0019902	2	Mcavernosa19828	0
"phosphatase binding"	GO:0019902	2	Mcavernosa20027	0
"phosphatase binding"	GO:0019902	2	Mcavernosa09275	0
"phosphatase binding"	GO:0019902	2	Mcavernosa09371	0
"phosphatase binding"	GO:0019902	2	Mcavernosa20958	0
"phosphatase binding"	GO:0019902	2	Mcavernosa18104	0
"phosphatase binding"	GO:0019902	2	Mcavernosa29762	0
"phosphatase binding"	GO:0019902	2	Mcavernosa17007	0
"phosphatase binding"	GO:0019902	2	Mcavernosa31337	0
"zinc ion binding"	GO:0008270	2	Mcavernosa04519	0
"zinc ion binding"	GO:0008270	2	Mcavernosa05409	0
"zinc ion binding"	GO:0008270	2	Mcavernosa12622	0
"zinc ion binding"	GO:0008270	2	Mcavernosa13675	0
"zinc ion binding"	GO:0008270	2	Mcavernosa14195	0
"zinc ion binding"	GO:0008270	2	Mcavernosa15249	0
"zinc ion binding"	GO:0008270	2	Mcavernosa11501	0
"zinc ion binding"	GO:0008270	2	Mcavernosa11552	0
"zinc ion binding"	GO:0008270	2	Mcavernosa31747	0
"zinc ion binding"	GO:0008270	2	Mcavernosa18265	0
"zinc ion binding"	GO:0008270	2	Mcavernosa18584	0
"zinc ion binding"	GO:0008270	2	Mcavernosa18951	0
"zinc ion binding"	GO:0008270	2	Mcavernosa18946	0
"zinc ion binding"	GO:0008270	2	Mcavernosa18947	0
"zinc ion binding"	GO:0008270	2	Mcavernosa19110	0
"zinc ion binding"	GO:0008270	2	Mcavernosa19735	0
"zinc ion binding"	GO:0008270	2	Mcavernosa19835	0
"zinc ion binding"	GO:0008270	2	Mcavernosa22688	0
"zinc ion binding"	GO:0008270	2	Mcavernosa16153	0
"zinc ion binding"	GO:0008270	2	Mcavernosa09952	0
"zinc ion binding"	GO:0008270	2	Mcavernosa10186	0
"zinc ion binding"	GO:0008270	2	Mcavernosa26325	0
"zinc ion binding"	GO:0008270	2	Mcavernosa20547	0
"zinc ion binding"	GO:0008270	2	Mcavernosa17953	0
"zinc ion binding"	GO:0008270	2	Mcavernosa22890	0
"zinc ion binding"	GO:0008270	2	Mcavernosa00072	0
"zinc ion binding"	GO:0008270	2	Mcavernosa00137	0
"zinc ion binding"	GO:0008270	2	Mcavernosa00327	0
"zinc ion binding"	GO:0008270	2	Mcavernosa01097	0
"zinc ion binding"	GO:0008270	2	Mcavernosa29940	0
"zinc ion binding"	GO:0008270	2	Mcavernosa23674	0
"zinc ion binding"	GO:0008270	2	Mcavernosa24104	0
"zinc ion binding"	GO:0008270	2	Mcavernosa01986	0
"zinc ion binding"	GO:0008270	2	Mcavernosa03283	0
"zinc ion binding"	GO:0008270	2	Mcavernosa03375	0
"zinc ion binding"	GO:0008270	2	Mcavernosa03495	0
"zinc ion binding"	GO:0008270	2	Mcavernosa24520	0
"zinc ion binding"	GO:0008270	2	Mcavernosa24526	0
"zinc ion binding"	GO:0008270	2	Mcavernosa25270	0
"zinc ion binding"	GO:0008270	2	Mcavernosa25269	0
"zinc ion binding"	GO:0008270	2	Mcavernosa16677	0
"zinc ion binding"	GO:0008270	2	Mcavernosa16763	0
"zinc ion binding"	GO:0008270	2	Mcavernosa30990	0
"zinc ion binding"	GO:0008270	2	Mcavernosa30991	0
"zinc ion binding"	GO:0008270	2	Mcavernosa31393	0
"regulatory RNA binding"	GO:0061980	2	Mcavernosa11719	0
"regulatory RNA binding"	GO:0061980	2	Mcavernosa23831	0
"regulatory RNA binding"	GO:0061980	2	Mcavernosa08020	0
"regulatory RNA binding"	GO:0061980	2	Mcavernosa16522	0
"regulatory RNA binding"	GO:0061980	2	Mcavernosa16805	0
"clathrin binding"	GO:0030276	2	Mcavernosa06708	0
"clathrin binding"	GO:0030276	2	Mcavernosa06707	0
"clathrin binding"	GO:0030276	2	Mcavernosa01215	0
"clathrin binding"	GO:0030276	2	Mcavernosa25195	0
"clathrin binding"	GO:0030276	2	Mcavernosa17278	0
"chromatin binding"	GO:0003682	2	Mcavernosa04327	0
"chromatin binding"	GO:0003682	2	Mcavernosa04858	0
"chromatin binding"	GO:0003682	2	Mcavernosa05078	0
"chromatin binding"	GO:0003682	2	Mcavernosa05082	0
"chromatin binding"	GO:0003682	2	Mcavernosa05409	0
"chromatin binding"	GO:0003682	2	Mcavernosa12779	0
"chromatin binding"	GO:0003682	2	Mcavernosa13888	0
"chromatin binding"	GO:0003682	2	Mcavernosa28107	0
"chromatin binding"	GO:0003682	2	Mcavernosa28313	0
"chromatin binding"	GO:0003682	2	Mcavernosa08379	0
"chromatin binding"	GO:0003682	2	Mcavernosa14422	0
"chromatin binding"	GO:0003682	2	Mcavernosa31703	0
"chromatin binding"	GO:0003682	2	Mcavernosa18951	0
"chromatin binding"	GO:0003682	2	Mcavernosa18946	0
"chromatin binding"	GO:0003682	2	Mcavernosa18947	0
"chromatin binding"	GO:0003682	2	Mcavernosa06937	0
"chromatin binding"	GO:0003682	2	Mcavernosa07176	0
"chromatin binding"	GO:0003682	2	Mcavernosa19514	0
"chromatin binding"	GO:0003682	2	Mcavernosa19835	0
"chromatin binding"	GO:0003682	2	Mcavernosa22406	0
"chromatin binding"	GO:0003682	2	Mcavernosa22594	0
"chromatin binding"	GO:0003682	2	Mcavernosa15640	0
"chromatin binding"	GO:0003682	2	Mcavernosa16245	0
"chromatin binding"	GO:0003682	2	Mcavernosa10524	0
"chromatin binding"	GO:0003682	2	Mcavernosa11050	0
"chromatin binding"	GO:0003682	2	Mcavernosa09928	0
"chromatin binding"	GO:0003682	2	Mcavernosa27030	0
"chromatin binding"	GO:0003682	2	Mcavernosa20110	0
"chromatin binding"	GO:0003682	2	Mcavernosa23172	0
"chromatin binding"	GO:0003682	2	Mcavernosa00479	0
"chromatin binding"	GO:0003682	2	Mcavernosa00840	0
"chromatin binding"	GO:0003682	2	Mcavernosa00889	0
"chromatin binding"	GO:0003682	2	Mcavernosa29633	0
"chromatin binding"	GO:0003682	2	Mcavernosa29940	0
"chromatin binding"	GO:0003682	2	Mcavernosa23644	0
"chromatin binding"	GO:0003682	2	Mcavernosa23674	0
"chromatin binding"	GO:0003682	2	Mcavernosa23933	0
"chromatin binding"	GO:0003682	2	Mcavernosa34588	0
"chromatin binding"	GO:0003682	2	Mcavernosa34634	0
"chromatin binding"	GO:0003682	2	Mcavernosa33848	0
"chromatin binding"	GO:0003682	2	Mcavernosa07807	0
"chromatin binding"	GO:0003682	2	Mcavernosa25281	0
"chromatin binding"	GO:0003682	2	Mcavernosa17135	0
"chromatin binding"	GO:0003682	2	Mcavernosa30930	0
"chromatin binding"	GO:0003682	2	Mcavernosa31618	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa28398	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa11687	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa31419	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa31418	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa31422	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa04491	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa04712	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa05546	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa05688	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa05750	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa05970	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa12375	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13202	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13398	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13632	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13838	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13858	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa13924	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa14013	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa27852	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa27944	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa28059	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa28065	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa28450	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa28457	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa08593	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09244	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09256	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09249	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa14301	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa14500	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11313	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11371	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11434	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11683	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11799	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11798	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa11883	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa12103	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa31932	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa18562	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa18580	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa18622	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa19029	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa06763	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa22069	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa22071	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa22138	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa22444	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa15521	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa16245	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa10300	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa10519	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09435	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09432	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09460	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa09976	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa10070	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa21215	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa21326	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa21409	1
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa21684	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa21711	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa26646	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa26849	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa26863	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa26962	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa20467	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa17914	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa22897	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa23118	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa23560	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa00327	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa00350	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa00681	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa00858	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa00889	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa29440	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa25472	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa25774	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa23644	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa23768	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa23976	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa27268	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa30556	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa34524	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa35018	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa34351	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa33680	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa01936	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa01959	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa35228	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa03951	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa07792	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa08043	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa25193	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa25195	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa16494	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa16657	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa16931	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa16938	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa17063	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02360	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02361	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02669	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02694	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02691	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02700	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa02999	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa03119	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa31020	0
"molecular transducer activity"	GO:0004871;GO:0060089	1	Mcavernosa31169	0
"endonuclease activity"	GO:0004519	2	Mcavernosa19486	0
"endonuclease activity"	GO:0004519	2	Mcavernosa19715	0
"endonuclease activity"	GO:0004519	2	Mcavernosa09354	0
"endonuclease activity"	GO:0004519	2	Mcavernosa26998	0
"endonuclease activity"	GO:0004519	2	Mcavernosa23808	0
"endonuclease activity"	GO:0004519	2	Mcavernosa34634	0
"endonuclease activity"	GO:0004519	2	Mcavernosa08009	0
"endonuclease activity"	GO:0004519	2	Mcavernosa08010	0
"endonuclease activity"	GO:0004519	2	Mcavernosa16805	0
"lyase activity"	GO:0016829	2	Mcavernosa08392	0
"lyase activity"	GO:0016829	2	Mcavernosa09211	0
"lyase activity"	GO:0016829	2	Mcavernosa31727	0
"lyase activity"	GO:0016829	2	Mcavernosa31981	0
"lyase activity"	GO:0016829	2	Mcavernosa32138	0
"lyase activity"	GO:0016829	2	Mcavernosa06504	0
"lyase activity"	GO:0016829	2	Mcavernosa07051	0
"lyase activity"	GO:0016829	2	Mcavernosa19835	0
"lyase activity"	GO:0016829	2	Mcavernosa19881	0
"lyase activity"	GO:0016829	2	Mcavernosa15925	0
"lyase activity"	GO:0016829	2	Mcavernosa16307	0
"lyase activity"	GO:0016829	2	Mcavernosa11173	0
"lyase activity"	GO:0016829	2	Mcavernosa11223	0
"lyase activity"	GO:0016829	2	Mcavernosa21018	0
"lyase activity"	GO:0016829	2	Mcavernosa17909	0
"lyase activity"	GO:0016829	2	Mcavernosa00132	0
"lyase activity"	GO:0016829	2	Mcavernosa00529	0
"lyase activity"	GO:0016829	2	Mcavernosa25604	0
"lyase activity"	GO:0016829	2	Mcavernosa23675	0
"lyase activity"	GO:0016829	2	Mcavernosa24064	0
"lyase activity"	GO:0016829	2	Mcavernosa27570	0
"lyase activity"	GO:0016829	2	Mcavernosa30677	0
"lyase activity"	GO:0016829	2	Mcavernosa34634	0
"lyase activity"	GO:0016829	2	Mcavernosa01302	0
"lyase activity"	GO:0016829	2	Mcavernosa01758	0
"lyase activity"	GO:0016829	2	Mcavernosa07247	0
"lyase activity"	GO:0016829	2	Mcavernosa07253	0
"lyase activity"	GO:0016829	2	Mcavernosa07308	0
"lyase activity"	GO:0016829	2	Mcavernosa07671	0
"lyase activity"	GO:0016829	2	Mcavernosa24822	0
"lyase activity"	GO:0016829	2	Mcavernosa17015	0
"lyase activity"	GO:0016829	2	Mcavernosa30881	0
"lyase activity"	GO:0016829	2	Mcavernosa31429	0
"protein self-association"	GO:0043621	2	Mcavernosa14884	0
"protein self-association"	GO:0043621	2	Mcavernosa07051	0
"protein self-association"	GO:0043621	2	Mcavernosa16262	0
"protein self-association"	GO:0043621	2	Mcavernosa21561	0
"protein self-association"	GO:0043621	2	Mcavernosa33577	0
"protein self-association"	GO:0043621	2	Mcavernosa02043	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa11230	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa21204	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa21203	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa21206	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa00695	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa02052	0
"carbohydrate:cation symporter activity"	GO:0005402;GO:0015145;GO:0090482	3	Mcavernosa16869	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa05420	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa05844	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa22382	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa22404	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa20270	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa01313	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa01314	0
"neurotransmitter transmembrane transporter activity"	GO:0005277;GO:0005326;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295	2	Mcavernosa28750	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa08397	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa08398	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa08401	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa06504	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa07181	0
"Hsp90 protein binding"	GO:0051879	2	Mcavernosa26399	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa12649	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa13193	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa10886	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa00245	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa33742	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa01775	0
"extracellular matrix binding"	GO:0050840	2	Mcavernosa04016	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa13590	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa31731	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa32408	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa18613	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa18748	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa06511	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa06512	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa10357	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa21297	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa20110	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa20339	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa17696	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa00072	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa29633	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa29940	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa23674	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa23933	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa27434	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa34528	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa34634	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa03361	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa03980	0
"DNA-binding transcription factor binding"	GO:0140297	3	Mcavernosa24934	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa08593	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa18816	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa22594	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa00513	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa27383	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa01250	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa07792	0
"beta-catenin binding"	GO:0008013	2	Mcavernosa24579	0
"structural constituent of cytoskeleton"	GO:0005200	2	Mcavernosa04395	1
